Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Proto,Timestamp,class,attack_label
175.45.176.1,4855,149.171.126.2,25,tcp,2015-01-23 00:00:00,Benign,0
175.45.176.0,19305,149.171.126.1,111,udp,2015-01-23 00:00:01,Benign,0
175.45.176.1,10001,149.171.126.4,53,udp,2015-01-23 00:00:01,Benign,0
175.45.176.1,10001,149.171.126.4,53,udp,2015-01-23 00:00:01,Benign,0
175.45.176.1,23245,149.171.126.2,53,udp,2015-01-23 00:00:01,Benign,0
175.45.176.1,41608,149.171.126.7,80,tcp,2015-01-23 00:00:01,Benign,0
175.45.176.3,15919,149.171.126.8,80,tcp,2015-01-23 00:00:01,Benign,0
175.45.176.1,4564,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.2,46079,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.6,4720,149.171.126.8,53,udp,2015-01-23 00:00:02,Benign,0
175.45.176.1,47723,149.171.126.8,80,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.1,54235,149.171.126.4,53,udp,2015-01-23 00:00:02,Benign,0
175.45.176.2,12314,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.3,53204,149.171.126.8,53,udp,2015-01-23 00:00:02,Benign,0
175.45.176.1,3604,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.1,46790,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.2,10671,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.2,11508,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.4,57103,149.171.126.0,56669,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.8,1375,149.171.126.6,53621,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.8,55084,149.171.126.6,32249,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.1,6298,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.4,30238,149.171.126.6,62222,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.9,15355,149.171.126.0,80,tcp,2015-01-23 00:00:01,Benign,0
175.45.176.0,7253,149.171.126.9,47209,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.1,45192,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.2,39564,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.2,7264,149.171.126.3,80,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.8,54022,149.171.126.0,50260,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.0,60289,149.171.126.9,80,tcp,2015-01-23 00:00:01,Benign,0
175.45.176.2,43511,149.171.126.8,53,udp,2015-01-23 00:00:02,Benign,0
175.45.176.2,44934,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.4,53931,149.171.126.6,56918,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.1,4829,149.171.126.4,80,tcp,2015-01-23 00:00:00,Benign,0
175.45.176.0,9729,149.171.126.2,44477,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.1,5421,149.171.126.0,6881,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.8,56894,149.171.126.0,54639,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.0,44666,149.171.126.8,6861,tcp,2015-01-23 00:00:02,Benign,0
59.166.0.4,50475,149.171.126.0,56691,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.0,61651,149.171.126.5,6881,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.2,16632,149.171.126.2,6881,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.5,59267,149.171.126.2,1054,udp,2015-01-23 00:00:03,Benign,0
175.45.176.0,37457,149.171.126.9,53,udp,2015-01-23 00:00:03,Benign,0
175.45.176.0,59698,149.171.126.5,6881,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.1,60762,149.171.126.0,80,tcp,2015-01-23 00:00:01,Benign,0
175.45.176.2,14077,149.171.126.3,53,udp,2015-01-23 00:00:03,Benign,0
175.45.176.2,63035,149.171.126.2,6881,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.8,34681,149.171.126.4,11068,udp,2015-01-23 00:00:03,Benign,0
175.45.176.3,2647,149.171.126.5,80,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.0,22721,149.171.126.5,6881,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.2,20683,149.171.126.2,6881,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.0,11248,149.171.126.1,39027,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.2,1450,149.171.126.2,6881,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.2,29207,149.171.126.0,143,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.2,64314,149.171.126.2,6881,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.4,35881,149.171.126.5,53,udp,2015-01-23 00:00:03,Benign,0
59.166.0.8,13708,149.171.126.4,111,udp,2015-01-23 00:00:03,Benign,0
175.45.176.0,24627,149.171.126.5,6881,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.2,55095,149.171.126.0,53,udp,2015-01-23 00:00:03,Benign,0
59.166.0.5,59923,149.171.126.2,111,udp,2015-01-23 00:00:03,Benign,0
59.166.0.6,19884,149.171.126.1,53,udp,2015-01-23 00:00:03,Benign,0
59.166.0.8,22167,149.171.126.4,53,udp,2015-01-23 00:00:03,Benign,0
59.166.0.9,25886,149.171.126.6,24145,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.0,19905,149.171.126.5,6881,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.2,63588,149.171.126.2,6881,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.8,37764,149.171.126.4,34507,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.9,19682,149.171.126.5,17581,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.0,62870,149.171.126.0,80,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.5,24528,149.171.126.2,59084,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.9,62389,149.171.126.6,62245,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.9,64079,149.171.126.9,16059,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.6,42431,149.171.126.6,80,tcp,2015-01-23 00:00:02,Benign,0
175.45.176.0,20890,149.171.126.5,6881,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.2,15664,149.171.126.3,80,tcp,2015-01-23 00:00:03,Benign,0
59.166.0.8,6129,149.171.126.0,6881,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,7058,149.171.126.0,6881,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.9,52441,149.171.126.6,30884,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.1,12447,149.171.126.7,6881,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.1,34404,149.171.126.7,6881,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,49698,149.171.126.5,53,udp,2015-01-23 00:00:04,Benign,0
59.166.0.9,50798,149.171.126.1,43764,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.1,11539,149.171.126.9,80,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.1,9253,149.171.126.2,49212,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.7,3312,149.171.126.1,47512,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,15457,149.171.126.3,62049,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.4,18033,149.171.126.0,80,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.1,14142,149.171.126.7,6881,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.1,53218,149.171.126.5,53,udp,2015-01-23 00:00:04,Benign,0
59.166.0.7,1866,149.171.126.8,52257,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,39545,149.171.126.0,6881,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,44767,149.171.126.0,6881,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.1,10045,149.171.126.8,53,udp,2015-01-23 00:00:04,Benign,0
175.45.176.1,10870,149.171.126.8,44647,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.1,34821,149.171.126.7,6881,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.6,21829,149.171.126.9,80,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.1,15691,149.171.126.7,6881,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.3,49741,149.171.126.2,55404,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,38534,149.171.126.0,6881,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,23663,149.171.126.5,25,tcp,2015-01-23 00:00:03,Benign,0
175.45.176.0,6575,149.171.126.4,53,udp,2015-01-23 00:00:04,Benign,0
175.45.176.1,16467,149.171.126.7,6881,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,43053,149.171.126.8,80,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.3,6058,149.171.126.9,46818,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.8,12827,149.171.126.8,53,udp,2015-01-23 00:00:04,Benign,0
59.166.0.8,45874,149.171.126.0,6881,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.1,46835,149.171.126.3,80,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.0,49155,149.171.126.0,6881,tcp,2015-01-23 00:00:05,Benign,0
59.166.0.8,36669,149.171.126.3,6363,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,54228,149.171.126.3,80,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.2,54389,149.171.126.6,53,udp,2015-01-23 00:00:05,Benign,0
175.45.176.2,54931,149.171.126.8,64852,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.3,17978,149.171.126.7,37556,tcp,2015-01-23 00:00:05,Benign,0
59.166.0.4,65219,149.171.126.3,17630,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,22877,149.171.126.8,53,udp,2015-01-23 00:00:05,Benign,0
175.45.176.2,21003,149.171.126.2,63057,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,44137,149.171.126.8,80,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.0,48970,149.171.126.0,6881,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,50149,149.171.126.0,6881,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,5890,149.171.126.0,6881,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,64737,149.171.126.1,46197,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,18180,149.171.126.0,53,udp,2015-01-23 00:00:05,Benign,0
175.45.176.0,50464,149.171.126.5,53,udp,2015-01-23 00:00:05,Benign,0
59.166.0.4,18521,149.171.126.6,10689,tcp,2015-01-23 00:00:05,Benign,0
59.166.0.4,25665,149.171.126.1,53,udp,2015-01-23 00:00:05,Benign,0
175.45.176.0,58696,149.171.126.9,25,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.2,56380,149.171.126.4,54543,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.3,35902,149.171.126.3,20992,tcp,2015-01-23 00:00:05,Benign,0
59.166.0.8,37811,149.171.126.3,54359,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,1102,149.171.126.0,6881,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,65058,149.171.126.6,53,udp,2015-01-23 00:00:05,Benign,0
175.45.176.2,19471,149.171.126.4,17795,tcp,2015-01-23 00:00:05,Benign,0
59.166.0.4,55127,149.171.126.7,25,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,22475,149.171.126.1,5211,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.0,48462,149.171.126.8,53,udp,2015-01-23 00:00:06,Benign,0
175.45.176.3,6809,149.171.126.8,53,udp,2015-01-23 00:00:06,Benign,0
59.166.0.5,8495,149.171.126.3,28554,udp,2015-01-23 00:00:06,Benign,0
59.166.0.8,42559,149.171.126.2,6881,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.8,43791,149.171.126.2,6881,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.0,48109,149.171.126.0,6881,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.1,35039,149.171.126.2,40156,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.2,28676,149.171.126.3,25,tcp,2015-01-23 00:00:05,Benign,0
59.166.0.5,42062,149.171.126.3,111,udp,2015-01-23 00:00:06,Benign,0
175.45.176.3,40264,149.171.126.0,11420,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.3,41295,149.171.126.0,9578,udp,2015-01-23 00:00:06,Benign,0
175.45.176.3,8280,149.171.126.8,53,udp,2015-01-23 00:00:06,Benign,0
59.166.0.6,40342,149.171.126.3,10711,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.8,39816,149.171.126.2,6881,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.8,4892,149.171.126.8,80,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.0,24440,149.171.126.9,80,tcp,2015-01-23 00:00:05,Benign,0
59.166.0.8,3226,149.171.126.9,53,udp,2015-01-23 00:00:06,Benign,0
59.166.0.8,7549,149.171.126.2,6881,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.5,39450,149.171.126.3,8318,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.6,38766,149.171.126.1,12454,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.8,15979,149.171.126.9,53,udp,2015-01-23 00:00:06,Benign,0
175.45.176.0,1314,149.171.126.1,21,tcp,2015-01-23 00:00:05,Benign,0
175.45.176.0,21591,149.171.126.1,20741,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.1,34722,149.171.126.0,13130,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.4,2499,149.171.126.6,53,udp,2015-01-23 00:00:06,Benign,0
59.166.0.8,39816,149.171.126.2,6881,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.3,39842,149.171.126.0,111,udp,2015-01-23 00:00:06,Benign,0
59.166.0.8,39005,149.171.126.2,6881,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.8,44339,149.171.126.2,6881,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.8,33928,149.171.126.3,21,tcp,2015-01-23 00:00:04,Benign,0
175.45.176.0,43922,149.171.126.0,80,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.2,29120,149.171.126.2,6881,tcp,2015-01-23 00:00:07,Benign,0
59.166.0.9,59897,149.171.126.7,15083,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.3,44357,149.171.126.3,80,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.0,33505,149.171.126.8,53,udp,2015-01-23 00:00:07,Benign,0
175.45.176.2,51135,149.171.126.2,6881,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.3,50783,149.171.126.5,53,udp,2015-01-23 00:00:07,Benign,0
59.166.0.9,60034,149.171.126.3,53,udp,2015-01-23 00:00:07,Benign,0
59.166.0.8,63705,149.171.126.4,80,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.2,54124,149.171.126.2,6881,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.3,28911,149.171.126.2,24380,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.1,20019,149.171.126.0,5190,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.2,25660,149.171.126.7,53,udp,2015-01-23 00:00:07,Benign,0
59.166.0.9,24584,149.171.126.3,21019,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.2,27247,149.171.126.3,80,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.2,28216,149.171.126.2,6881,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.2,29959,149.171.126.2,6881,tcp,2015-01-23 00:00:07,Benign,0
59.166.0.4,43359,149.171.126.4,80,tcp,2015-01-23 00:00:06,Benign,0
59.166.0.9,61662,149.171.126.5,25,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.3,39786,149.171.126.8,80,tcp,2015-01-23 00:00:06,Benign,0
175.45.176.2,30771,149.171.126.2,6881,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.3,51927,149.171.126.4,28576,tcp,2015-01-23 00:00:07,Benign,0
59.166.0.7,28543,149.171.126.6,53,udp,2015-01-23 00:00:07,Benign,0
59.166.0.8,8565,149.171.126.6,53,udp,2015-01-23 00:00:08,Benign,0
59.166.0.4,8216,149.171.126.1,51743,udp,2015-01-23 00:00:08,Benign,0
59.166.0.4,9331,149.171.126.1,8020,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,17937,149.171.126.5,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.8,12138,149.171.126.2,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,15340,149.171.126.8,53,udp,2015-01-23 00:00:08,Benign,0
59.166.0.8,35435,149.171.126.2,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.8,11272,149.171.126.2,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.8,13025,149.171.126.2,6881,tcp,2015-01-23 00:00:08,Benign,0
175.45.176.1,36552,149.171.126.9,53,udp,2015-01-23 00:00:08,Benign,0
59.166.0.5,16345,149.171.126.6,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.4,6639,149.171.126.1,111,udp,2015-01-23 00:00:08,Benign,0
59.166.0.5,14533,149.171.126.2,80,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,19959,149.171.126.6,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,21161,149.171.126.5,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,63047,149.171.126.6,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.6,14876,149.171.126.1,12756,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.8,39926,149.171.126.2,80,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,1095,149.171.126.5,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,15543,149.171.126.6,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,36357,149.171.126.3,80,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.8,34235,149.171.126.2,6881,tcp,2015-01-23 00:00:08,Benign,0
175.45.176.0,45467,149.171.126.0,5190,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,63499,149.171.126.6,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.8,15705,149.171.126.2,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.8,49940,149.171.126.6,53,udp,2015-01-23 00:00:08,Benign,0
175.45.176.3,23787,149.171.126.8,80,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,1095,149.171.126.5,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,12869,149.171.126.5,53,udp,2015-01-23 00:00:08,Benign,0
59.166.0.5,18699,149.171.126.5,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,20359,149.171.126.5,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.5,60011,149.171.126.5,6881,tcp,2015-01-23 00:00:08,Benign,0
59.166.0.7,43492,149.171.126.4,22,tcp,2015-01-23 00:00:04,Benign,0
59.166.0.6,40829,149.171.126.7,44979,tcp,2015-01-23 00:00:08,Benign,0
175.45.176.1,9751,149.171.126.3,53,udp,2015-01-23 00:00:08,Benign,0
59.166.0.5,18176,149.171.126.6,6881,tcp,2015-01-23 00:00:08,Benign,0
175.45.176.2,19973,149.171.126.0,53,udp,2015-01-23 00:00:08,Benign,0
175.45.176.2,21549,149.171.126.0,80,tcp,2015-01-23 00:00:08,Benign,0
175.45.176.2,31069,149.171.126.8,6881,tcp,2015-01-23 00:00:09,Benign,0
175.45.176.2,32835,149.171.126.2,30879,tcp,2015-01-23 00:00:09,Benign,0
175.45.176.2,51595,149.171.126.8,6881,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.5,46428,149.171.126.7,52691,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.8,22070,149.171.126.2,53,udp,2015-01-23 00:00:09,Benign,0
59.166.0.8,24649,149.171.126.7,6881,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.8,27867,149.171.126.7,6881,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.7,51705,149.171.126.4,143,tcp,2015-01-23 00:00:07,Benign,0
175.45.176.2,31992,149.171.126.8,6881,tcp,2015-01-23 00:00:09,Benign,0
175.45.176.2,50775,149.171.126.8,57917,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.5,27401,149.171.126.1,14699,udp,2015-01-23 00:00:09,Benign,0
59.166.0.5,33660,149.171.126.5,54159,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.8,23653,149.171.126.6,80,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.8,54747,149.171.126.7,6881,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.8,61241,149.171.126.7,6881,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.9,33488,149.171.126.9,5190,tcp,2015-01-23 00:00:09,Benign,0
175.45.176.2,24467,149.171.126.3,53,udp,2015-01-23 00:00:09,Benign,0
175.45.176.2,29216,149.171.126.8,6881,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.5,28389,149.171.126.1,54872,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.8,56031,149.171.126.7,6881,tcp,2015-01-23 00:00:09,Benign,0
175.45.176.1,41344,149.171.126.6,80,tcp,2015-01-23 00:00:08,Benign,0
175.45.176.2,27295,149.171.126.4,80,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.6,3808,149.171.126.6,53,udp,2015-01-23 00:00:09,Benign,0
59.166.0.8,59267,149.171.126.1,53,udp,2015-01-23 00:00:09,Benign,0
175.45.176.1,62661,149.171.126.6,80,tcp,2015-01-23 00:00:08,Benign,0
175.45.176.2,54661,149.171.126.2,53,udp,2015-01-23 00:00:09,Benign,0
175.45.176.2,58028,149.171.126.8,6881,tcp,2015-01-23 00:00:09,Benign,0
59.166.0.5,25958,149.171.126.1,111,udp,2015-01-23 00:00:09,Benign,0
59.166.0.8,28611,149.171.126.7,6881,tcp,2015-01-23 00:00:09,Benign,0
175.45.176.2,32902,149.171.126.8,6881,tcp,2015-01-23 00:00:09,Benign,0
175.45.176.2,13965,149.171.126.6,25,tcp,2015-01-23 00:00:10,Benign,0
59.166.0.4,38475,149.171.126.8,40565,tcp,2015-01-23 00:00:10,Benign,0
