Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Proto,Timestamp,class,attack_label
59.166.0.3,25865,149.171.126.2,53,udp,2015-02-18 02:00:04,Benign,0
59.166.0.3,38472,149.171.126.5,9297,tcp,2015-02-18 02:00:03,Benign,0
59.166.0.8,12036,149.171.126.0,80,tcp,2015-02-18 02:00:03,Benign,0
59.166.0.3,12270,149.171.126.5,38039,tcp,2015-02-18 02:00:04,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:04,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:04,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:04,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:04,Benign,0
59.166.0.5,29915,149.171.126.0,80,tcp,2015-02-18 02:00:03,Benign,0
59.166.0.5,61685,149.171.126.8,5190,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.7,22551,149.171.126.0,5190,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.9,40948,149.171.126.4,53,udp,2015-02-18 02:00:04,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:04,Benign,0
59.166.0.7,36307,149.171.126.5,53,udp,2015-02-18 02:00:04,Benign,0
59.166.0.9,43388,149.171.126.3,80,tcp,2015-02-18 02:00:03,Benign,0
59.166.0.1,58434,149.171.126.8,20282,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.8,15040,149.171.126.9,53,udp,2015-02-18 02:00:04,Benign,0
59.166.0.1,64717,149.171.126.1,41782,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.7,36307,149.171.126.5,53,udp,2015-02-18 02:00:04,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:04,Benign,0
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:04,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:04,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:04,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:04,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:04,Generic,1
175.45.176.1,33501,149.171.126.16,515,tcp,2015-02-18 02:00:04,Exploits,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
59.166.0.0,50740,149.171.126.3,53,udp,2015-02-18 02:00:05,Benign,0
59.166.0.4,34573,149.171.126.9,40979,udp,2015-02-18 02:00:05,Benign,0
59.166.0.9,38473,149.171.126.2,44470,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.9,15018,149.171.126.8,80,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.1,29680,149.171.126.0,27654,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.3,9653,149.171.126.6,38292,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.9,44928,149.171.126.8,29467,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.2,61898,149.171.126.5,5190,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.8,36116,149.171.126.5,143,tcp,2015-02-18 02:00:04,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
59.166.0.0,50740,149.171.126.3,53,udp,2015-02-18 02:00:05,Benign,0
59.166.0.1,57697,149.171.126.6,60304,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.3,11480,149.171.126.5,9139,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.8,35388,149.171.126.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
59.166.0.6,57602,149.171.126.3,5190,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.4,35245,149.171.126.9,111,udp,2015-02-18 02:00:05,Benign,0
59.166.0.5,42367,149.171.126.7,53,udp,2015-02-18 02:00:05,Benign,0
59.166.0.9,53042,149.171.126.3,5190,tcp,2015-02-18 02:00:05,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:05,Benign,0
175.45.176.0,123,149.171.126.11,123,udp,2015-02-18 02:00:05,DoS,1
175.45.176.1,18859,149.171.126.16,143,tcp,2015-02-18 02:00:02,Exploits,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:05,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:06,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:06,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:06,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:06,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:06,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:06,Generic,1
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:06,Benign,0
59.166.0.1,57606,149.171.126.4,53,udp,2015-02-18 02:00:06,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:06,Benign,0
59.166.0.8,9755,149.171.126.1,5190,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.5,39212,149.171.126.4,80,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.5,6022,149.171.126.3,5190,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.3,27516,149.171.126.9,143,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.6,24034,149.171.126.9,53,udp,2015-02-18 02:00:06,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:06,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:06,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:06,Benign,0
59.166.0.6,4147,149.171.126.8,5190,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.1,29275,149.171.126.2,54927,tcp,2015-02-18 02:00:06,Benign,0
59.166.0.0,23020,149.171.126.9,53,udp,2015-02-18 02:00:06,Benign,0
59.166.0.4,1136,149.171.126.1,17604,tcp,2015-02-18 02:00:06,Benign,0
59.166.0.4,64163,149.171.126.9,15972,tcp,2015-02-18 02:00:06,Benign,0
59.166.0.7,31046,149.171.126.4,53,udp,2015-02-18 02:00:06,Benign,0
59.166.0.7,54014,149.171.126.0,80,tcp,2015-02-18 02:00:06,Benign,0
59.166.0.9,15417,149.171.126.2,53,udp,2015-02-18 02:00:06,Benign,0
59.166.0.4,37649,149.171.126.9,14913,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.1,27730,149.171.126.6,63399,tcp,2015-02-18 02:00:06,Benign,0
59.166.0.9,59509,149.171.126.5,53,udp,2015-02-18 02:00:06,Benign,0
59.166.0.0,52414,149.171.126.3,80,tcp,2015-02-18 02:00:05,Benign,0
59.166.0.7,62743,149.171.126.0,143,tcp,2015-02-18 02:00:04,Benign,0
59.166.0.5,61149,149.171.126.8,22,tcp,2015-02-18 02:00:02,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:06,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:06,Benign,0
59.166.0.4,55343,149.171.126.1,53,udp,2015-02-18 02:00:06,Benign,0
149.171.126.12,1043,175.45.176.0,53,udp,2015-02-18 02:00:06,Benign,0
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:06,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,2015-02-18 02:00:06,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,2015-02-18 02:00:07,Generic,1
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:07,Benign,0
59.166.0.2,10113,149.171.126.1,53,udp,2015-02-18 02:00:07,Benign,0
59.166.0.2,41500,149.171.126.9,143,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.2,43120,149.171.126.7,5190,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.3,8559,149.171.126.5,39325,tcp,2015-02-18 02:00:07,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:07,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:07,Benign,0
59.166.0.9,16858,149.171.126.6,80,tcp,2015-02-18 02:00:06,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:07,Benign,0
59.166.0.3,12539,149.171.126.2,14818,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.4,63620,149.171.126.4,25,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.5,41039,149.171.126.3,111,udp,2015-02-18 02:00:07,Benign,0
59.166.0.3,45531,149.171.126.5,16241,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.5,34442,149.171.126.3,35018,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.6,1221,149.171.126.2,53,udp,2015-02-18 02:00:07,Benign,0
59.166.0.6,26850,149.171.126.0,80,tcp,2015-02-18 02:00:06,Benign,0
59.166.0.3,35552,149.171.126.3,12112,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.3,4069,149.171.126.8,53,udp,2015-02-18 02:00:07,Benign,0
59.166.0.3,42628,149.171.126.5,56909,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.4,33158,149.171.126.2,50591,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.8,15798,149.171.126.1,80,tcp,2015-02-18 02:00:05,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:07,Benign,0
149.171.126.12,47439,175.45.176.0,53,udp,2015-02-18 02:00:07,Benign,0
59.166.0.0,60641,149.171.126.1,80,tcp,2015-02-18 02:00:06,Benign,0
59.166.0.4,31548,149.171.126.7,29101,tcp,2015-02-18 02:00:06,Benign,0
59.166.0.2,8703,149.171.126.3,5190,tcp,2015-02-18 02:00:07,Benign,0
59.166.0.5,13690,149.171.126.3,52414,udp,2015-02-18 02:00:07,Benign,0
59.166.0.1,57207,149.171.126.7,25,tcp,2015-02-18 02:00:06,Benign,0
